Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-01-17,3.1599999999999966,0.5949999999999989,0.6700000000000017,0.7600000000000051,0.8649999999999949,0.9899999999999949,1.1200000000000045,1.2650000000000006,1.4200000000000017,1.5799999999999983,1.7249999999999943,1.8850000000000051,2.0349999999999966,2.194999999999993,2.325000000000003,2.4549999999999983,2.575000000000003,2.700000000000003,2.7950000000000017,2.894999999999996,2.989999999999995,3.0900000000000034,3.230000000000004,3.305000000000007,3.385000000000005
2013-01-18,3.114999999999995,0.5900000000000034,0.6599999999999966,0.75,0.8499999999999943,0.9699999999999989,1.0949999999999989,1.2399999999999949,1.3900000000000006,1.5450000000000017,1.6899999999999977,1.8449999999999989,1.9950000000000045,2.155000000000001,2.2849999999999966,2.4150000000000063,2.5349999999999966,2.6599999999999966,2.7549999999999955,2.8499999999999943,2.944999999999993,3.0450000000000017,3.1850000000000023,3.2549999999999955,3.3349999999999937
2013-01-22,3.114999999999995,0.5699999999999932,0.6400000000000006,0.7249999999999943,0.8250000000000028,0.9399999999999977,1.0649999999999977,1.2099999999999937,1.3649999999999949,1.5250000000000057,1.6749999999999972,1.8349999999999937,1.9849999999999994,2.144999999999996,2.2750000000000057,2.405000000000001,2.5250000000000057,2.655000000000001,2.75,2.844999999999999,2.9399999999999977,3.0450000000000017,3.1850000000000023,3.260000000000005,3.3400000000000034
2013-01-23,3.1200000000000045,0.5649999999999977,0.6350000000000051,0.7199999999999989,0.8199999999999932,0.9350000000000023,1.0649999999999977,1.2099999999999937,1.3649999999999949,1.5300000000000011,1.6850000000000023,1.8499999999999943,2.0,2.1650000000000063,2.2950000000000017,2.424999999999997,2.5450000000000017,2.6700000000000017,2.7650000000000006,2.8599999999999994,2.9549999999999983,3.055000000000007,3.1899999999999977,3.2650000000000006,3.344999999999999
2013-01-24,3.1200000000000045,0.5750000000000028,0.644999999999996,0.7349999999999994,0.8349999999999937,0.9549999999999983,1.0849999999999937,1.230000000000004,1.3850000000000051,1.5499999999999972,1.7049999999999983,1.8700000000000045,2.0250000000000057,2.1899999999999977,2.319999999999993,2.444999999999993,2.5649999999999977,2.6899999999999977,2.780000000000001,2.875,2.9650000000000034,3.0600000000000023,3.180000000000007,3.25,3.325000000000003
2013-01-25,3.2549999999999955,0.6500000000000057,0.730000000000004,0.8199999999999932,0.9249999999999972,1.0550000000000068,1.1949999999999932,1.3499999999999943,1.5100000000000051,1.6800000000000068,1.8400000000000034,2.010000000000005,2.1650000000000063,2.3299999999999983,2.4599999999999937,2.5900000000000034,2.7099999999999937,2.8349999999999937,2.924999999999997,3.0150000000000006,3.0999999999999943,3.194999999999993,3.3149999999999977,3.385000000000005,3.4599999999999937
2013-01-28,3.280000000000001,0.6800000000000068,0.7600000000000051,0.855000000000004,0.9650000000000034,1.0949999999999989,1.2399999999999949,1.394999999999996,1.5600000000000023,1.730000000000004,1.8900000000000006,2.0600000000000023,2.2150000000000034,2.375,2.5,2.6299999999999955,2.75,2.8700000000000045,2.9549999999999983,3.0450000000000017,3.1299999999999955,3.219999999999999,3.3400000000000034,3.4099999999999966,3.4849999999999994
2013-01-29,3.305000000000007,0.6749999999999972,0.7600000000000051,0.8599999999999994,0.9699999999999989,1.105000000000004,1.25,1.4099999999999966,1.5799999999999983,1.75,1.9099999999999966,2.0799999999999983,2.239999999999995,2.405000000000001,2.5349999999999966,2.6599999999999966,2.7750000000000057,2.894999999999996,2.980000000000004,3.069999999999993,3.155000000000001,3.2450000000000045,3.364999999999995,3.4350000000000023,3.510000000000005
2013-01-30,3.3499999999999943,0.6650000000000063,0.75,0.855000000000004,0.9699999999999989,1.1099999999999994,1.2600000000000051,1.4249999999999972,1.5949999999999989,1.769999999999996,1.9350000000000023,2.1099999999999994,2.269999999999996,2.4399999999999977,2.569999999999993,2.700000000000003,2.819999999999993,2.9399999999999977,3.0250000000000057,3.114999999999995,3.200000000000003,3.2900000000000063,3.4099999999999966,3.480000000000004,3.555000000000007
2013-01-31,3.3299999999999983,0.6599999999999966,0.7450000000000045,0.8449999999999989,0.9599999999999937,1.0949999999999989,1.2450000000000045,1.4050000000000011,1.5750000000000028,1.75,1.9150000000000063,2.0900000000000034,2.25,2.4200000000000017,2.549999999999997,2.680000000000007,2.799999999999997,2.9200000000000017,3.0049999999999955,3.094999999999999,3.180000000000007,3.269999999999996,3.3900000000000006,3.4599999999999937,3.5349999999999966
2013-02-01,3.394999999999996,0.6500000000000057,0.7349999999999994,0.8400000000000034,0.9549999999999983,1.0949999999999989,1.2450000000000045,1.4099999999999966,1.5849999999999937,1.7650000000000006,1.9350000000000023,2.1200000000000045,2.2849999999999966,2.4599999999999937,2.594999999999999,2.730000000000004,2.855000000000004,2.980000000000004,3.069999999999993,3.1599999999999966,3.2450000000000045,3.3349999999999937,3.4549999999999983,3.519999999999996,3.594999999999999
2013-02-04,3.355000000000004,0.6299999999999955,0.7099999999999937,0.8100000000000023,0.9249999999999972,1.0649999999999977,1.2150000000000034,1.375,1.5450000000000017,1.7199999999999989,1.8900000000000006,2.069999999999993,2.2349999999999994,2.405000000000001,2.5400000000000063,2.674999999999997,2.799999999999997,2.924999999999997,3.0150000000000006,3.1099999999999994,3.200000000000003,3.2950000000000017,3.4150000000000063,3.480000000000004,3.555000000000007
2013-02-05,3.394999999999996,0.6550000000000011,0.7399999999999949,0.8449999999999989,0.9599999999999937,1.0999999999999943,1.2549999999999955,1.4200000000000017,1.5900000000000034,1.7650000000000006,1.9300000000000068,2.1099999999999994,2.2750000000000057,2.444999999999993,2.5799999999999983,2.7150000000000034,2.8400000000000034,2.9650000000000034,3.055000000000007,3.1500000000000057,3.239999999999995,3.3349999999999937,3.4549999999999983,3.519999999999996,3.594999999999999
2013-02-06,3.325000000000003,0.6200000000000045,0.7000000000000028,0.7999999999999972,0.9150000000000063,1.0499999999999972,1.2000000000000028,1.3599999999999994,1.5250000000000057,1.6949999999999932,1.8599999999999994,2.0349999999999966,2.200000000000003,2.3700000000000045,2.5049999999999955,2.6400000000000006,2.7650000000000006,2.8900000000000006,2.980000000000004,3.075000000000003,3.1650000000000063,3.260000000000005,3.385000000000005,3.450000000000003,3.5250000000000057
2013-02-07,3.2900000000000063,0.6099999999999994,0.6899999999999977,0.7900000000000063,0.9000000000000057,1.0300000000000011,1.1749999999999972,1.3299999999999983,1.4950000000000045,1.6599999999999966,1.8199999999999932,1.9899999999999949,2.1500000000000057,2.319999999999993,2.4549999999999983,2.5900000000000034,2.7150000000000034,2.844999999999999,2.9399999999999977,3.0400000000000063,3.1299999999999955,3.2249999999999943,3.3499999999999943,3.4200000000000017,3.4950000000000045
2013-02-08,3.305000000000007,0.6099999999999994,0.6899999999999977,0.7849999999999966,0.894999999999996,1.0300000000000011,1.1749999999999972,1.3349999999999937,1.5,1.6650000000000063,1.8250000000000028,2.0,2.1650000000000063,2.3349999999999937,2.469999999999999,2.605000000000004,2.730000000000004,2.8599999999999994,2.9549999999999983,3.055000000000007,3.144999999999996,3.239999999999995,3.364999999999995,3.4350000000000023,3.510000000000005
