Date,EDH2020,EDZ2014,EDH2015,EDM2015,EDU2015,EDZ2015,EDH2016,EDM2016,EDU2016,EDZ2016,EDH2017,EDM2017,EDU2017,EDZ2017,EDH2018,EDM2018,EDU2018,EDZ2018,EDH2019,EDM2019,EDU2019,EDZ2019,EDM2020,EDU2020,EDZ2020
2013-02-06,25.0,111924.0,80984.0,83942.0,79726.0,81744.0,60969.0,52005.0,38843.0,39615.0,22633.0,15356.0,13913.0,13729.0,2254.0,835.0,819.0,355.0,84.0,75.0,37.0,62.0,32.0,8.0,61.0
2013-02-07,85.0,121390.0,101103.0,95089.0,87573.0,113449.0,83672.0,58581.0,44086.0,50418.0,41445.0,38700.0,28495.0,23277.0,4982.0,3758.0,2769.0,1742.0,1050.0,385.0,110.0,129.0,18.0,47.0,18.0
2013-02-08,52.0,93524.0,68130.0,64582.0,63444.0,54783.0,56976.0,45168.0,26392.0,27193.0,19960.0,22315.0,13180.0,12438.0,2028.0,1737.0,1052.0,708.0,269.0,203.0,113.0,155.0,47.0,12.0,60.0
2013-02-11,205.0,109540.0,93433.0,66156.0,52495.0,53207.0,80884.0,31944.0,23913.0,28015.0,44165.0,19023.0,10185.0,10480.0,3328.0,1282.0,974.0,769.0,664.0,259.0,128.0,165.0,71.0,46.0,8.0
2013-02-12,104.0,102852.0,91261.0,67788.0,62640.0,73086.0,70089.0,39953.0,37049.0,39990.0,35301.0,28230.0,20797.0,23848.0,4501.0,10176.0,2194.0,2846.0,765.0,999.0,144.0,387.0,621.0,64.0,84.0
2013-02-13,27.0,123462.0,118431.0,109509.0,97612.0,110901.0,58538.0,48132.0,42658.0,36161.0,29270.0,25375.0,19939.0,22187.0,4921.0,12021.0,2906.0,2979.0,351.0,696.0,149.0,168.0,48.0,0.0,21.0
2013-02-14,6.0,141370.0,128000.0,105676.0,102060.0,109365.0,84057.0,55545.0,44577.0,46060.0,39203.0,29609.0,27322.0,16083.0,2334.0,1894.0,959.0,830.0,209.0,91.0,45.0,63.0,22.0,15.0,0.0
2013-02-15,4.0,84605.0,71947.0,59131.0,58770.0,61886.0,42293.0,48295.0,29946.0,34041.0,25805.0,18616.0,12817.0,10560.0,2622.0,2707.0,1249.0,791.0,656.0,177.0,78.0,79.0,4.0,0.0,3.0
2013-02-19,206.0,114579.0,97918.0,78779.0,71245.0,72821.0,45355.0,50899.0,39031.0,35824.0,23036.0,17457.0,13029.0,13190.0,4165.0,2369.0,1496.0,1962.0,1591.0,767.0,677.0,463.0,80.0,165.0,38.0
2013-02-20,203.0,132046.0,133426.0,95211.0,94370.0,105777.0,77985.0,56346.0,40145.0,48815.0,31089.0,34258.0,26094.0,21408.0,4434.0,4050.0,7377.0,2125.0,959.0,608.0,502.0,369.0,246.0,218.0,145.0
2013-02-21,2.0,158927.0,144147.0,103176.0,77955.0,122249.0,73883.0,41829.0,30137.0,30210.0,26252.0,25768.0,21154.0,14078.0,1831.0,1345.0,1675.0,962.0,65.0,90.0,64.0,42.0,5.0,2.0,0.0
2013-02-22,0.0,143608.0,106542.0,88799.0,62581.0,60943.0,56792.0,35509.0,24959.0,28146.0,20973.0,23778.0,11177.0,10292.0,1929.0,1715.0,1107.0,745.0,43.0,52.0,34.0,14.0,0.0,0.0,0.0
2013-02-25,38.0,211044.0,154594.0,172272.0,147502.0,157280.0,151373.0,89428.0,66258.0,79784.0,45884.0,40272.0,34292.0,24491.0,3660.0,2511.0,2561.0,2365.0,464.0,71.0,242.0,127.0,19.0,5.0,13.0
2013-02-26,0.0,154719.0,154951.0,108555.0,124449.0,124780.0,94549.0,60468.0,60634.0,51109.0,44562.0,51506.0,27812.0,23890.0,2672.0,2428.0,1612.0,1383.0,241.0,158.0,42.0,207.0,39.0,0.0,0.0
2013-02-27,5.0,116578.0,103575.0,96445.0,101998.0,87079.0,100522.0,60399.0,56255.0,55139.0,30069.0,28392.0,25428.0,19898.0,2830.0,3425.0,2063.0,1340.0,125.0,154.0,33.0,29.0,10.0,5.0,0.0
2013-02-28,21.0,91194.0,88934.0,80828.0,68700.0,94865.0,65701.0,49478.0,40159.0,46494.0,28827.0,21577.0,22446.0,22958.0,2264.0,1682.0,2150.0,915.0,232.0,63.0,18.0,30.0,38.0,9.0,4.0
2013-03-01,36.0,112510.0,92615.0,88632.0,85378.0,88761.0,73277.0,62262.0,46596.0,50316.0,27746.0,34539.0,25982.0,22757.0,4541.0,14283.0,5395.0,3313.0,750.0,555.0,239.0,291.0,216.0,24.0,294.0
2013-03-04,0.0,64094.0,62121.0,50844.0,62916.0,57462.0,35801.0,23470.0,20192.0,23556.0,13154.0,9720.0,7257.0,6154.0,650.0,744.0,618.0,483.0,39.0,76.0,11.0,33.0,8.0,0.0,0.0
2013-03-05,131.0,94273.0,92837.0,61268.0,59156.0,64293.0,53780.0,36508.0,30427.0,26867.0,14898.0,12673.0,7639.0,7531.0,1772.0,1935.0,714.0,703.0,237.0,192.0,94.0,212.0,120.0,57.0,104.0
